URL,Description,character_count,Monthly Rent,Beds,Baths,Sqft
https://www.hotpads.com/65-67-chiswick-rd-boston-ma-02135-239pn7q/15a/pad,"Welcome home to this wonderful 1BR apartment in Brighton. Minutes from public transportation via MBTA Green Line off of Commonwealth Ave. This apartment features hardwood flooring as you enter and extends throughout the living area and bedroom. Laundry located in building. Parking for rent, outdoor. Cat Friendly! Rent includes heat and hot water. 50% Brokers Fee No Security Deposit. Available 9/1/23! Tram: B Chiswick Road (0.06 mi) Bus: 86 Chestnut Hill Ave @ Commonwealth Ave (0.21 mi) Bus: 65 Washington St @ Euston St (0.42 mi) Bus: 501 Winship St @ Union St (0.44 mi) Tram: C Cleveland Circle (0.26 mi) Tram: D Reservoir (0.34 mi)",,"$2,450 ",1,1,
https://www.hotpads.com/108-prospect-st-somerville-ma-02143-spm5ph/1l/pad,"NO FEES - AMAZING location !! Beautiful 2 bedroom apartment located steps to Inman Sq. STEPS to UNION SQ and the GREEN LINE! Walk to Central in about 12 minutes Lots of light! awesome back porch & yard- One parking space included int he rent int he driveway The apt itself includes hardwood floors, white walls, replacement windows, laundry in the basement, a dishwasher, and a back porch. There is also one parking space included in the rent! The apartment also has a BONUS ROOM! The yard is charming with a grapevine (functional!) and the apt is just steps to Christina's Ice cream and All star Sandwich, and of course, the S&S! All that is required to sign a lease is a completed rental application and your last month's rent. There are NO other fees or deposits. Please email me for showings Well maintained 6 family house with parking. Steps to Christina's Ice Cream, The Druid, Bukowski, and Union Sq as well!",,"$2,600 ",1,1,
https://www.hotpads.com/5-hancock-st-somerville-ma-02144-1j4vy5j/1/pad-for-sublet,"Your share of rent will be $1050! (Not including WIFI/Utilities) Move in is 9/1/23! Hi, My name is Tal (M). I am looking for someone to take over my current roommate's room as he is moving away! The apartment is across the street from Porter Sq and is a 1 minute walk to the Porter Red Line Station. We are next to a Star Market, Target, 24 hour CVS, Hardware Store, and lot's of restaurants. The apartment has IN UNIT W/D, Backyard, Gas Range Stove, pantry, and the bedrooms are very spacious! A little about me: I am 26, work in cybersecurity and I also DJ weddings on the side! I'm a very social person, I love having people over most of the time for game nights and hangouts. I am pretty laidback. In my free time I like to Bike, Swim, play video games, and go out. I also play some Volo sports like Volleyball & Kickball. What I'm looking for: Somebody that is mainly just a chill person, doesn't mind having people over, and friendly! Move in Costs are just First Month Rent ($1050), nothing else! Reach out if you are interested. Showings will need to be around 6pm and after on Weekdays just FYI.",,"$1,050 ",2,1,1000
https://www.hotpads.com/100-linden-st-allston-ma-02134-skepgg/11d/pad,"Spacious Fully Renovated Apartment in Allston Central Location Steps from Green Line B Stop and many popular local Restaurants Eat in Kitchen With Stainless Steel Kitchen Apliancess All Good Size Bedrooms With Ample Closet Space Heat and Hot Water Included in the Rent Laundry is in the Building PROPERTY INFO ID: 1885827 Rent:3500 / Month Beds: 3 Bath: 1 Available Date: 09/01/2023 Broker Fee: One Month Pet: No Pet Rent Includes:: Heat, Hot Water FEATURES Dishwasher Eat-in Kitchen Fireplace (Decorative) Hardwood Floors Heat & Hot Water Included High Ceiling Large Bedrooms Laundry in Building Modern Bath Modern Kitchen Near T New Appliances Renovated Unit Walk-In Closet (RLNE7933606)",,"$3,500 ",3,1,1000
https://www.hotpads.com/39-adrian-st-somerville-ma-02143-skg3y2/pad,"Available September 2023! Student friendly! 5 bedroom (split) 3 bathroom, cozy apartment with great space and comfortability on the second and third floors of a two family house. Near the Union Square green line stop. beautiful divine Hardwood floors throughout, Excellent eat-in kitchen has granite counters tops and new stove. Also having Washer/dryer plus additional storage in basement. (RLNE8186027)",,"$4,500 ",4,3,
https://www.hotpads.com/27r-albion-st-somerville-ma-02143-skfnvg/pad,"Somerville (Magoun Square) 5 bed 2 bath Duplex September 1st Stunning 5 Bedroom and 2 Bathroom apartment. Upgraded kitchen equipped with stainless steel appliances, dishwasher, built-in microwave, and granite counters. Coin-op laundry in basement. Off-street parking for rent. No pets. 9 minute walk from the D Green Line D at the Magoun Square stop. This location is in the Powder House neighborhood in Somerville. Nearby parks include Hoyt Sullivan Playground, Bailey Park and Spring Hill Historic District. Available September 1st. (RLNE8182516)",,"$6,000 ",5,2,
https://www.hotpads.com/boston-ma-02116-skem15/penthouse/pad,"Luxury Back Bay 3 Bed/3 Full Bath Duplex Penthouse Featuring a Renovated, Fully Applianced Granite/Stainless Steel Chef's Kitchen, Massive Living Room Great for Entertaining, Large Bedrooms, 3 Ultra Modern Marble Bathrooms, Laundry In Unit, Many Windows Throughout which Drench this Property with Sunlight and Great City Views. Located in a Professionally Managed, Well Maintained Building. Unbeatable Back Bay Location on Beacon Street near Shops, Restaurants and Transportation. Rent Includes Hot Water.",,"$6,500 ",3,3,1111
https://www.hotpads.com/161-dorchester-st-south-boston-ma-02127-w9haeq/2/pad,"Discover the epitome of convenience in this stunning 3-bedroom, 2-bathroom bi-level condo. Nestled within walking distance to public transportation, restaurants, nightlife, shopping, and the beach, this charming abode is perfectly situated. Occupying the top two floors of a historic brownstone building, this space exudes elegance and functionality. The open main-level floor plan welcomes you with a modern kitchen boasting stainless steel appliances, granite countertops, and custom cabinets. The sprawling living area includes a separate dining alcove, ideal for entertaining guests. On the main level, you'll find a bathroom with a stand-up shower and a spacious private bedroom, ensuring comfort and privacy. Ascend to the second level to indulge in luxury - full bath featuring a jacuzzi tub awaits, accompanied by two generously sized bedrooms. Not to be missed is the large, private roof deck, offering spectacular city views, perfect for unwinding and soaking in the scene. Avail 9/1/2023.",,"$4,700 ",3,2,1247
https://www.hotpads.com/123-washington-st-boston-ma-02121-urd7wb/pad-for-sublet,This is a Boston Apartment located at 123 Washington St. The property features a 3 BR rental unit available starting at $1175. Amenities include No Pets Allowed. Contact us for a showing.,,"$3,525 ",3,1,223
https://www.hotpads.com/104-academy-hill-rd-boston-ma-02135-tj7qxm/pad-for-sublet,This is a Boston Apartment located at 104 Academy Hill Road. The property features 6 BR rental units available starting at $1400. Amenities include No Pets Allowed and On-Site Laundry. Contact us for a showing.,,"$8,400 - $9,900",6,4,
https://www.hotpads.com/85-phillips-st-boston-ma-02114-skf7rt/4/pad,"Studio in the heart of Beacon Hill. Located just a short distance from the MGH/Charles St. T-Stop, CVS, Whole Foods, and many local restaurants and stores. You can't beat this Beacon Hill location! This charming studio features large windows, a decorative fireplace on exposed brick, original crown molding, and hardwood floors throughout. Smoke-free building with a superintendent on-site. Laundry directly across the street. Heat and hot water included! Available for 10/1. Sorry, no pets or undergrads are allowed.",,"$2,125 ",Studio,1,350
https://www.hotpads.com/6-lesher-st-boston-ma-02131-tuw0av/3r/pad,"LESHER ST - This recently renovated 1 bed available for September 1st features living room, dining room, kitchen w/dishwasher, bedroom, shared laundry in basement, TWO shared porches and great shared backyard. STELLAR location - SUPER close proximity to the Arnold Arboretum! Don't forget the Orange Line @ Forest Hills AND multiple bus lines via Forest Hill T Stop right down the street. Call today to schedule an appointment! FIRST, LAST, FULL FEE, 1 YEAR LEASE (option to renew) REQUIRED. Cats OK, Small dogs negotiable.",,"$2,100 ",1,1,700
https://www.hotpads.com/boston-ma-02135-skmgsj/4/pad,"VIRTUAL TOUR AVAILABLE! GORGEOUS TWO BEDROOM APARTMENT AVAILABLE RIGHT NOW! NEW TO THE MARKET AND JUST LISTED! MASSIVE, AND STUNNING, SECOND LEVEL TWO-BEDROOM CONDOMINIUM IS AVAILABLE FOR IMMEDIATE OCCUPANCY! COMPLETELY UPDATED, AND RIGHT ON THE BROOKLINE/BRIGHTON LINE, THIS GORGEOUS APARTMENT HAS SO HAS MUCH TO BE DESIRED! FEATURES OF THIS AWESOME CONDO INCLUDE: - ENTRY WAY THAT LEADS INTO A LARGE FOYER AREA WITH TONS OF CLOSET SPACE! - HUGE 17 X 12 LIVING ROOM! - BEAUTIFUL, UPDATED EAT-IN-KITCHEN WITH QUARTZ COUNTERTOPS, STAINLESS STEEL APPLIANCES, UNDER CABINET LIGHTING, GAS STOVE, OVERHEAD MICROWAVE, ISLAND, AND WHITE SHAKER CABINETS WITH TONS OF STORAGE SPACE! - TWO GENEROUSLY SIZED AND EQUAL BEDROOMS WITH TONS OF CLOSET SPACE! - GLEAMING HARDWOOD FLOORS THROUGHOUT! - PRIVATE BALCONY PERFECT FOR RELAXATION AND OUTDOOR ENTERTAINING! - TONS OF NATURAL SUNLIGHT BEAMING IN FROM ALL DIRECTIONS! - HEAT, HOT WATER, WATER, AND SEWER INCLUDED IN THE RENT! - LAUNDRY IN THE BUILDING! - ONE PARKING SPACE INCLUDED IN THE RENT AND MORE A SHORT WALK TO COOLIDGE CORNER, PACKARDS CORNER, WHOLE FOODS, BARS, SHOPPING, AND MORE! EASILY ACCESS ALL MAJOR ROADS, PUBLIC TRANSPORTATION, B, C, & D LINES, AND THE 57, 65, & 66 BUS LINES! AVAILABLE FOR OCCUPANCY RIGHT AWAY, THIS IS THE PLACE YOU'VE BEEN WAITING FOR! CALL NOW FOR YOUR SHOWING BEFORE IT'S GONE! INQUIRE FOR THE LINK TO THE VIRTUAL TOUR! NOTE: PLEASE NO PETS, SMOKING, OR UNDERGRADUATES.",,"$3,395 ",2,1,975
https://www.hotpads.com/815-e-4th-st-south-boston-ma-02127-tu9gkf/1/pad,"Discover the perfect blend of convenience and comfort at 815 E 4th. This 2-bedroom, 1-bathroom apartment offers an ideal living space with laundry in unit, high ceilings, spacious bedrooms, and a storage room. With a move-in date of September 1, this apartment is available for $3,600, making it an excellent choice for those seeking an exceptional value. Upon entering, you'll be greeted by the open and airy atmosphere created by the high ceilings. Natural light floods the space, accentuating the living space. The living room provides a cozy area to relax or entertain guests, while the two large bedrooms offer ample space for personalization and relaxation. One of the standout features is the convenience of having laundry right in the unit. Say goodbye to trips to the laundromat or basement and enjoy the ease of doing laundry at home. The storage room ensures you'll have plenty of space to keep your belongings organized. Located in a vibrant neighborhood, 815 E 4th offers easy access to a host of amenities. From trendy cafes to boutique shops and entertainment options, everything you need is just steps away. Take advantage of nearby parks and enjoy the picturesque surroundings. With its prime location, inclusive rent, and desirable features, this apartment presents an unbeatable opportunity. Don't miss out on the chance to call 815 E 4th your new home. Schedule a viewing today and experience the comfort and convenience this apartment has to offer. Move-in ready for September 1, this is an opportunity you won't want to pass up.",,"$3,400 ",2,1,1000
