URL,Beds,Baths,Description,fee?
https://www.hotpads.com/250-amory-st-jamaica-plain-ma-02130-1j4rxvg/2/pad,2,1.5,"~no fee~ please no solicitors. price: $3600/month start date: september 1 (flexible) this is a 2 bedroom 1.5 bath condo that was gut renovated in 2017 and meticulously maintained. located in the brewery district - top floor, fully renovated 2 bed with covered back deck offers easy access to southwest corridor park, centre st. and all of jp's treasures. enjoy high ceilings, hardwood floors, updated closets, private rear deck, scandinavian bathroom. open kitchen featuring a large island, subway tile back-splash, and gas range. featuring bosch and fisher & paykel appliances. smart locks, smart lights, usb plugs, nest thermostat. this unit was fully renovated and offers state of the art gas heat / cooling, navien efficient hot water, in unit laundry, and is cat friendly. loaded with quality details and thoughtful amenities this condo is perfect for enjoying jp. features - central air conditioning and heat with nest thermostat - recessed led lighting - built in bose speakers in the ceiling - smart lights switches throughout the home - smart locks on front entrance - stainless steel appliances - gas stove - dishwasher - rear deck - in-unit laundry - newly renovated bathrooms - custom large closets - two equal sized bedrooms - access to small shared yard - bike storage location: - 3 minute walk to stony brook t station on orange line - 3 minute walk to sam adams brewery - right by southwest corridor (parks, tennis courts, basketball courts, skate park, and bike path) - 10 minutes to franklin park - walking distance to jamaica pond and arboretum - walking distance to whole foods and stop and shop - chilacates, ula's, sam adams brewery nearby pet policy: cats (max 2) welcome please reach out if you're interested. renter responsible for utilities. last month's rent due at signing. no smoking allowed.",no
https://www.hotpads.com/37-ellerton-st-revere-ma-02151-tjt25e/pad,2,1,"2 bedrm apt located in quaint neighborhood short walk to revere beach. hardwood floors, laundry room with w/d hook-up, deck, patio, yard and driveway with parking for 2 cars. gas heat and hot water not included. no fee, no smoking, no pets. 1st and last month and up to 1 month security deposit required. available june.",no
https://www.hotpads.com/54-burbank-st-boston-ma-02115-1j4nq4k/4/pad,2,1,"52 burbank st., #4, boston, ma 02115 rent $3,417 avail date 10/06/2023 beds 2 baths 1 fee info no fee paid by owner rent includes electricity, gas, heat, hot water square footage 500 laundry - pet cats allowed parking available, street building type apartment complex unit level 2 student graduate ok rent is based on a october 6th move-in and a 12 month lease. rates and availability are subject to change without notice. transportation bus: 43 tremont st @ douglas pk (0.51 mi) bus: 39 huntington ave @ gainsborough st (0.20 mi) bus: 47 ruggles st @ huntington ave (0.58 mi) tram: e symphony (0.20 mi) bus: 19 louis prang st @ evans way (0.60 mi) bus: 1 massachusetts ave opp christian science ctr (0.09 mi) subway: orange line massachusetts avenue (0.31 mi) bus: 55 ipswich st @ boylston st (0.20 mi) bus: 57 boylston st @ massachusetts ave (0.24 mi) bus: 9 huntington ave @ ring rd (0.49 mi) tram: c hynes convention center (0.26 mi) bus: 8 brookline ave @ newbury st (0.54 mi) tram: b kenmore (0.48 mi)",no
https://www.hotpads.com/148-gore-st-cambridge-ma-02141-urrurw/1/pad,2,1,"amazing 9/1-east cambridge 2 bed- stainless steel, granite kitchen, laundry, storage gorgeous two bedroom apartment with stainless steel, granite countertops, hardwood floors, laundry on-site, outdoors area storage cambridge price $3,000 beds: 2 beds cat: no fee: fee",no
https://www.hotpads.com/209-common-st-watertown-ma-02472-1j588wd/pad,2,1,"beautiful 2-bedroom plus office apartment available for rent in desirable watertown neighborhood on the belmont/cambridge line. enjoy ~1300 sf of living space, updated with modern amenities while retaining the charm of the original craftsmanship. apartment includes spacious bedrooms with large closets and private deck off the back bedroom, eat-in kitchen with granite countertops, formal dining room, hardwood floors throughout, (2) parking spaces including (1) dedicated garage space, private laundry and additional storage in basement. located in a safe, residential neighborhood, the apartment is close to playgrounds, a running track, and the local library. a short walk to charming cushing square in belmont offering a quaint shopping center with restaurants, coffee shops, and a gourmet wine and cheese store. from there, take the #73 bus to harvard square, where you can connect to the rest of cambridge and boston by subway. available october 1, 2023 no fee! owner pays for water and snow removal. no smoking. no pets.",no
https://www.hotpads.com/cambridge-ma-02139-skg6wc/3/pad,2,1,"come rent with us! no fee!! featuring: - airy, eat-in kitchen - large, sunny living room - hardwood floors - free off-street parking - direct access to large deck - lots of green space: huge backyard location: - 15 min walk to harvard or mit - within two blocks to bus lines no. 83, 91, 64, 68, and 69. - 8 min walk to central sq. red line t-station and buses #85 and #1 - 5 min walk to inman square - all this action, but still located on a very quiet street!",no
https://www.hotpads.com/arlington-ma-02474-1th71a1/2/pad,2,1,"east arlington 2 bedroom apt. excellent condition. close to spy pond, bike path, theaters and restaurants. walk to mass avenue or alewife station. modern kitchen and bath. hardwood floors. gas heat. porches. pkg. laundry hook-up in basement. by owner. no fee. no smoking. no pets. $2700 plus utilities.",no
https://www.hotpads.com/240-babcock-st-brookline-ma-02446-tgrq4k/2h/pad,2,1,"must see/no fee! available 8/1 (flexible). heat and hot water included. pet-friendly (for additional fee). granite countertops, and stainless steel appliances. eat-in kitchen. open layout, hardwood floors, great light, updated bathroom. spacious and clean. in-unit ac. elevator and laundry on-premises. contact dan! thank you!",no
https://www.hotpads.com/281-saint-paul-st-brookline-ma-02446-skfc0m/4/pad,2,1,"pets ok. no fee. similar apartments available for july, august and september move in dates. beautiful, spacious unit , totally renovated, modern, separate kitchen and bath with gleaming hardwood floors. heat and hot water included in the rent, quick access to public transportation, close to shopping, grocery, entertainment and more.",no
https://www.hotpads.com/11-higgins-st-arlington-ma-02476-1j58u3c/pad,2,1,"spacious, refurbished 2+ bedroom in a nice multi-family house. heat and electricity are included in the monthly rent. this apartment includes a living room, dining room with built in hutch and recently renovated kitchen with just 1 year old cabinets, countertops, dishwasher, refrigerator, and gas stove. the bathroom was also remodeled with new bathroom fixtures. additionally, there is a peaceful sunroom which can be used as a spare bedroom or office. the entire apartment has recently been painted and hardwood floors have been refinished. there is an enclosed porch off the back of the apartment. shared washer and dryer along with additional storage space in the basement. there is off-street parking for 1-2 cars in the driveway. the location is close to mass ave on a quiet street. it is also very convenient to restaurants and public transportation. the apartment is available for rent beginning 9/17/23. pictures of apartment are before current tenant moved in. the rent is $2900 per month which includes heat and electricity. no fee",no
https://www.hotpads.com/96-bennington-st-east-boston-ma-02128-1j4rjgs/3/pad,2,1,"this freshly painted 2+ bedroom apartment offers: --2 spacious bedrooms (one of the bedrooms has an extra study room) -- a living room -- an eat-in kitchen that is fully equipped with a fridge/freezer and a gas stove -- one full bath -- access to an enclosed backyard; parking is on street. -- laundry facility is outside the building on the same block -- in the center of everything: shopping, t, restaurants, etc. -- a few minutes to commute to downtown boston/cambridge/somerville etc. by subway and buses. maverick subway station is within a 7-minute walking distance. there is also a bus stop right in front of the building. the apartment is available now. moving dates are flexible. the rent is $2200/month with one-month security deposit required. no fee. rent includes water only. other utilities are renters' responsibility. no dog please.",no
https://www.hotpads.com/18-union-st-charlestown-ma-02129-us2y8x/2/pad,2,1,"2nd story charlestown floor-through condominium located in gas lamp district on a quiet street, 50 yards to warren tavern and a 2 minute walk to whole foods/cvs. generous living spaces, excellent ceiling height, crown molding, wide pine floors, recessed lighting, pocket french doors and recently renovated bathroom. large eat-in kitchen is updated w/ white cabinetry, stainless appliances has a lot of storage. master bedroom is ideally situated and has two cedar closets and custom wall shelving. smaller 2nd br is flexible as home office, nursery, den or additional sleeping quarters. updated bath is tiled w/ jacuzzi tub, wainscoting and in-unit stacked laundry. private deck w/ easy access directly off kitchen. freshly painted throughout and new quiet but forceful 3-speed ceiling fans. storage in basement. unit went through massachusetts state energy assessment in 2022 and high efficiency insulation in all walls, new energy efficient windows and nest thermostat for remote or scheduled heating. currently owner occupied so does not have standard rental wear. unfurnished. no broker's fee. available 1 october 2023.",no
